funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Cancer Institute,Comparative Effectiveness Research,Chronic Obstructive Pulmonary Disease,7,10,7
National Cancer Institute,Comparative Effectiveness Research,Climate-Related Exposures and Conditions,4,6,3
National Cancer Institute,Comparative Effectiveness Research,Clinical Research,85,1212,862
National Cancer Institute,Comparative Effectiveness Research,Clinical Trials and Supportive Activities,59,202,136
National Cancer Institute,Comparative Effectiveness Research,Colo-Rectal Cancer,20,42,21
National Cancer Institute,Comparative Effectiveness Research,Comparative Effectiveness Research,44,98,52
National Cancer Institute,Comparative Effectiveness Research,Complementary and Alternative Medicine,14,19,13
National Cancer Institute,Comparative Effectiveness Research,Congenital Structural Anomalies,2,2,2
National Cancer Institute,Comparative Effectiveness Research,Contraception/Reproduction,10,13,10
National Cancer Institute,Comparative Effectiveness Research,Cost Effectiveness Research,16,34,19
National Cancer Institute,Comparative Effectiveness Research,Dementia,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Dental/Oral and Craniofacial Disease,15,19,17
National Cancer Institute,Comparative Effectiveness Research,Depression,6,6,6
National Cancer Institute,Comparative Effectiveness Research,Diabetes,16,30,24
National Cancer Institute,Comparative Effectiveness Research,Diagnostic Radiology,31,235,76
National Cancer Institute,Comparative Effectiveness Research,Digestive Diseases,45,127,76
National Cancer Institute,Comparative Effectiveness Research,Drug Abuse (NIDA Only),14,20,16
National Cancer Institute,Comparative Effectiveness Research,Emergency Care,6,10,7
National Cancer Institute,Comparative Effectiveness Research,Emerging Infectious Diseases,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Emphysema,2,4,2
National Cancer Institute,Comparative Effectiveness Research,Epilepsy,3,3,1
National Cancer Institute,Comparative Effectiveness Research,Estrogen,8,29,5
National Cancer Institute,Comparative Effectiveness Research,Foodborne Illness,3,3,2
National Cancer Institute,Comparative Effectiveness Research,Genetic Testing,12,20,11
National Cancer Institute,Comparative Effectiveness Research,Genetics,28,121,80
National Cancer Institute,Comparative Effectiveness Research,HIV/AIDS,3,8,8
National Cancer Institute,Comparative Effectiveness Research,Health Effects of Indoor Air Pollution,2,2,2
National Cancer Institute,Comparative Effectiveness Research,Health Services,62,245,146
National Cancer Institute,Comparative Effectiveness Research,Heart Disease,18,134,121
National Cancer Institute,Comparative Effectiveness Research,Heart Disease - Coronary Heart Disease,10,39,34
National Cancer Institute,Comparative Effectiveness Research,Hematology,16,40,30
National Cancer Institute,Comparative Effectiveness Research,Hepatitis,2,2,2
National Cancer Institute,Comparative Effectiveness Research,Human Genome,12,40,24
National Cancer Institute,Comparative Effectiveness Research,Hypertension,2,3,3
National Cancer Institute,Comparative Effectiveness Research,Immunization,4,4,3
National Cancer Institute,Comparative Effectiveness Research,Infant Mortality/ (LBW),4,4,3
National Cancer Institute,Comparative Effectiveness Research,Infectious Diseases,15,19,15
National Cancer Institute,Comparative Effectiveness Research,Injury (total) Accidents/Adverse Effects,3,3,3
National Cancer Institute,Comparative Effectiveness Research,Injury - Trauma - (Head and Spine),1,1,1
National Cancer Institute,Comparative Effectiveness Research,Intellectual and Developmental Disabilities (IDD),3,3,2
National Cancer Institute,Comparative Effectiveness Research,Kidney Disease,10,30,29
National Cancer Institute,Comparative Effectiveness Research,Liver Disease,6,6,5
National Cancer Institute,Comparative Effectiveness Research,Lung,34,80,59
National Cancer Institute,Comparative Effectiveness Research,Lung Cancer,23,37,24
National Cancer Institute,Comparative Effectiveness Research,Lupus,2,3,3
National Cancer Institute,Comparative Effectiveness Research,Lymphoma,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Major Depressive Disorder,1,2,2
National Cancer Institute,Comparative Effectiveness Research,Mental Health,21,35,33
National Cancer Institute,Comparative Effectiveness Research,Migraines,3,5,3
National Cancer Institute,Comparative Effectiveness Research,Mind and Body,18,30,24
National Cancer Institute,Comparative Effectiveness Research,Networking and Information Technology R&D,3,5,3
National Cancer Institute,Comparative Effectiveness Research,Neurodegenerative,9,9,7
National Cancer Institute,Comparative Effectiveness Research,Neurosciences,33,52,41
National Cancer Institute,Comparative Effectiveness Research,Nutrition,32,69,52
National Cancer Institute,Comparative Effectiveness Research,Obesity,19,36,26
National Cancer Institute,Comparative Effectiveness Research,Organ Transplantation,3,3,3
National Cancer Institute,Comparative Effectiveness Research,Orphan Drug,3,5,4
National Cancer Institute,Comparative Effectiveness Research,Osteoporosis,4,4,3
National Cancer Institute,Comparative Effectiveness Research,Ovarian Cancer,6,6,4
National Cancer Institute,Comparative Effectiveness Research,Pain Conditions - Chronic,21,41,30
National Cancer Institute,Comparative Effectiveness Research,Pain Research,20,53,47
National Cancer Institute,Comparative Effectiveness Research,Pancreatic Cancer,3,3,3
National Cancer Institute,Comparative Effectiveness Research,Patient Safety,47,183,143
National Cancer Institute,Comparative Effectiveness Research,Pediatric,30,74,58
National Cancer Institute,Comparative Effectiveness Research,Pediatric AIDS,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Pediatric Cancer,3,3,3
National Cancer Institute,Comparative Effectiveness Research,Pediatric Research Initiative,11,12,9
National Cancer Institute,Comparative Effectiveness Research,Perinatal - Birth - Preterm (LBW),3,3,2
National Cancer Institute,Comparative Effectiveness Research,Perinatal Period - Conditions Originating in Perinatal Period,6,9,7
National Cancer Institute,Comparative Effectiveness Research,Peripheral Neuropathy,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Physical Rehabilitation,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Post-Traumatic Stress Disorder (PTSD),1,1,1
National Cancer Institute,Comparative Effectiveness Research,Prescription Drug Abuse,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Prevention,84,642,320
National Cancer Institute,Comparative Effectiveness Research,Prostate Cancer,13,46,39
National Cancer Institute,Comparative Effectiveness Research,Rare Diseases,29,60,50
National Cancer Institute,Comparative Effectiveness Research,Regenerative Medicine,4,5,4
National Cancer Institute,Comparative Effectiveness Research,Rehabilitation,22,41,32
National Cancer Institute,Comparative Effectiveness Research,Rural Health,6,7,6
National Cancer Institute,Comparative Effectiveness Research,Screening And Brief Intervention For Substance Abuse,2,2,2
National Cancer Institute,Comparative Effectiveness Research,Sexually Transmitted Diseases/Herpes,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Sleep Research,8,10,9
National Cancer Institute,Comparative Effectiveness Research,Smoking and Health,32,116,93
National Cancer Institute,Comparative Effectiveness Research,Spinal Cord Injury,2,3,3
National Cancer Institute,Comparative Effectiveness Research,Stem Cell Research,4,6,4
National Cancer Institute,Comparative Effectiveness Research,Stem Cell Research - Nonembryonic - Human,4,4,3
National Cancer Institute,Comparative Effectiveness Research,Stem Cell Research - Nonembryonic - Non-Human,2,2,2
National Cancer Institute,Comparative Effectiveness Research,Stroke,8,26,23
National Cancer Institute,Comparative Effectiveness Research,Substance Abuse,29,76,60
National Cancer Institute,Comparative Effectiveness Research,Substance Abuse Prevention,2,2,1
National Cancer Institute,Comparative Effectiveness Research,Suicide,1,2,2
National Cancer Institute,Comparative Effectiveness Research,Tobacco,31,93,72
National Cancer Institute,Comparative Effectiveness Research,Transplantation,4,10,10
National Cancer Institute,Comparative Effectiveness Research,Urologic Diseases,29,143,104
National Cancer Institute,Comparative Effectiveness Research,Uterine Cancer,3,3,2
National Cancer Institute,Comparative Effectiveness Research,Vaccine Related,5,6,5
National Cancer Institute,Comparative Effectiveness Research,Vector-Borne Diseases,1,1,1
National Cancer Institute,Comparative Effectiveness Research,Violence Research,1,1,1
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,,1,5,5
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Bioengineering,1,1,1
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Clinical Research,1,3,3
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Diabetes,1,10,10
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Digestive Diseases,1,1,1
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Genetics,1,3,3
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Human Genome,1,2,2
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Obesity,1,2,2
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Prevention,1,1,1
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Smoking and Health,1,1,1
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Stem Cell Research - Nonembryonic - Non-Human,1,1,1
National Cancer Institute,Conditions Affecting the Embryonic and Fetal Periods,Transplantation,1,1,1
National Cancer Institute,Contraception/Reproduction,,14,176,158
National Cancer Institute,Contraception/Reproduction,Adolescent Sexual Activity,1,1,1
National Cancer Institute,Contraception/Reproduction,Aging,7,20,19
National Cancer Institute,Contraception/Reproduction,Alzheimer's Disease,1,1,1
National Cancer Institute,Contraception/Reproduction,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Cancer Institute,Contraception/Reproduction,Atherosclerosis,1,1,1
National Cancer Institute,Contraception/Reproduction,Autoimmune Disease,2,2,2
National Cancer Institute,Contraception/Reproduction,Behavioral and Social Science,3,10,9
National Cancer Institute,Contraception/Reproduction,Bioengineering,3,10,10
National Cancer Institute,Contraception/Reproduction,Biotechnology,2,8,8
National Cancer Institute,Contraception/Reproduction,Brain Disorders,2,2,2
National Cancer Institute,Contraception/Reproduction,Breast Cancer,10,43,42
National Cancer Institute,Contraception/Reproduction,Cancer,12,90,85
National Cancer Institute,Contraception/Reproduction,Cardiovascular,4,6,6
National Cancer Institute,Contraception/Reproduction,Cervical Cancer,2,4,4
National Cancer Institute,Contraception/Reproduction,Clinical Research,10,71,65
National Cancer Institute,Contraception/Reproduction,Clinical Trials and Supportive Activities,5,13,12
National Cancer Institute,Contraception/Reproduction,Complementary and Alternative Medicine,4,10,10
National Cancer Institute,Contraception/Reproduction,Conditions Affecting the Embryonic and Fetal Periods,1,1,1
National Cancer Institute,Contraception/Reproduction,Contraception/Reproduction,10,23,20
National Cancer Institute,Contraception/Reproduction,Cystic Fibrosis,1,1,1
National Cancer Institute,Contraception/Reproduction,Dental/Oral and Craniofacial Disease,1,1,1
National Cancer Institute,Contraception/Reproduction,Diabetes,2,3,3
National Cancer Institute,Contraception/Reproduction,Diagnostic Radiology,1,12,12
National Cancer Institute,Contraception/Reproduction,Digestive Diseases,4,11,11
National Cancer Institute,Contraception/Reproduction,Estrogen,5,17,17
National Cancer Institute,Contraception/Reproduction,Genetic Testing,1,5,4
National Cancer Institute,Contraception/Reproduction,Genetics,9,33,31
National Cancer Institute,Contraception/Reproduction,HPV and/or Cervical Cancer Vaccines,1,4,3
National Cancer Institute,Contraception/Reproduction,Health Services,2,9,7
National Cancer Institute,Contraception/Reproduction,Heart Disease,2,2,2
National Cancer Institute,Contraception/Reproduction,Heart Disease - Coronary Heart Disease,2,2,2
National Cancer Institute,Contraception/Reproduction,Hematology,1,1,1
National Cancer Institute,Contraception/Reproduction,Human Genome,2,4,4
National Cancer Institute,Contraception/Reproduction,Hypertension,1,2,2
National Cancer Institute,Contraception/Reproduction,Immunization,2,5,4
National Cancer Institute,Contraception/Reproduction,Infectious Diseases,2,4,3
National Cancer Institute,Contraception/Reproduction,Infertility,1,4,3
National Cancer Institute,Contraception/Reproduction,Liver Disease,1,2,2
National Cancer Institute,Contraception/Reproduction,Lung,2,2,2
National Cancer Institute,Contraception/Reproduction,Lung Cancer,1,1,1
National Cancer Institute,Contraception/Reproduction,Mental Health,1,2,2
National Cancer Institute,Contraception/Reproduction,Mind and Body,1,2,2
National Cancer Institute,Contraception/Reproduction,Neurodegenerative,1,1,1
National Cancer Institute,Contraception/Reproduction,Neurosciences,2,4,4
National Cancer Institute,Contraception/Reproduction,Nutrition,6,15,15
National Cancer Institute,Contraception/Reproduction,Obesity,3,4,4
National Cancer Institute,Contraception/Reproduction,Orphan Drug,2,2,2
National Cancer Institute,Contraception/Reproduction,Osteoporosis,2,2,2
National Cancer Institute,Contraception/Reproduction,Ovarian Cancer,1,1,1
National Cancer Institute,Contraception/Reproduction,Pain Conditions - Chronic,1,1,1
National Cancer Institute,Contraception/Reproduction,Pain Research,1,1,1
National Cancer Institute,Contraception/Reproduction,Patient Safety,2,2,2
National Cancer Institute,Contraception/Reproduction,Pediatric,5,19,17
National Cancer Institute,Contraception/Reproduction,Pediatric Cancer,2,2,2
National Cancer Institute,Contraception/Reproduction,Pediatric Research Initiative,3,4,4
National Cancer Institute,Contraception/Reproduction,Perinatal - Birth - Preterm (LBW),1,2,2
National Cancer Institute,Contraception/Reproduction,Perinatal Period - Conditions Originating in Perinatal Period,2,8,8
National Cancer Institute,Contraception/Reproduction,Prevention,8,47,45
National Cancer Institute,Contraception/Reproduction,Prostate Cancer,1,1,1
National Cancer Institute,Contraception/Reproduction,Rare Diseases,4,9,8
National Cancer Institute,Contraception/Reproduction,Rehabilitation,2,2,2
National Cancer Institute,Contraception/Reproduction,Sexual and Gender Minorities (SGM/LGBT*),1,1,1
