funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Cancer Institute,Stroke,Emerging Infectious Diseases,1,6,6
National Cancer Institute,Stroke,Genetics,2,2,2
National Cancer Institute,Stroke,Infectious Diseases,1,8,8
National Cancer Institute,Stroke,Lung,1,1,1
National Cancer Institute,Stroke,Neurosciences,1,1,1
National Cancer Institute,Stroke,Pneumonia,1,1,1
National Cancer Institute,Stroke,Prevention,1,1,1
National Cancer Institute,Stroke,Rare Diseases,1,3,3
National Cancer Institute,Stroke,Stem Cell Research,1,1,1
National Cancer Institute,Stroke,Stroke,1,2,2
National Cancer Institute,Stroke,Vaccine Related,1,2,2
National Cancer Institute,Substance Abuse,,179,1369,1118
National Cancer Institute,Substance Abuse,Acquired Cognitive Impairment,2,2,2
National Cancer Institute,Substance Abuse,Acute Respiratory Distress Syndrome,1,1,1
National Cancer Institute,Substance Abuse,Adolescent Sexual Activity,6,8,8
National Cancer Institute,Substance Abuse,Agent Orange & Dioxin,1,1,1
National Cancer Institute,Substance Abuse,Aging,36,78,72
National Cancer Institute,Substance Abuse,Alzheimer's Disease,2,2,2
National Cancer Institute,Substance Abuse,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Cancer Institute,Substance Abuse,American Indians / Alaska Natives,4,8,8
National Cancer Institute,Substance Abuse,Anxiety Disorders,3,4,3
National Cancer Institute,Substance Abuse,Arctic,1,2,2
National Cancer Institute,Substance Abuse,Arthritis,1,1,1
National Cancer Institute,Substance Abuse,Asthma,4,5,5
National Cancer Institute,Substance Abuse,Atherosclerosis,1,1,1
National Cancer Institute,Substance Abuse,Attention Deficit Disorder (ADD),3,3,3
National Cancer Institute,Substance Abuse,Basic Behavioral and Social Science,24,39,38
National Cancer Institute,Substance Abuse,Behavioral and Social Science,100,190,164
National Cancer Institute,Substance Abuse,Biodefense,2,2,2
National Cancer Institute,Substance Abuse,Bioengineering,8,11,9
National Cancer Institute,Substance Abuse,Biotechnology,10,21,19
National Cancer Institute,Substance Abuse,Brain Disorders,38,72,64
National Cancer Institute,Substance Abuse,Breast Cancer,22,40,38
National Cancer Institute,Substance Abuse,Cancer,91,532,469
National Cancer Institute,Substance Abuse,Cardiovascular,16,25,22
National Cancer Institute,Substance Abuse,Cervical Cancer,2,2,2
National Cancer Institute,Substance Abuse,Chronic Liver Disease and Cirrhosis,5,7,7
National Cancer Institute,Substance Abuse,Chronic Obstructive Pulmonary Disease,1,1,1
National Cancer Institute,Substance Abuse,Climate-Related Exposures and Conditions,4,7,7
National Cancer Institute,Substance Abuse,Clinical Research,119,386,342
National Cancer Institute,Substance Abuse,Clinical Trials and Supportive Activities,41,57,50
National Cancer Institute,Substance Abuse,Colo-Rectal Cancer,8,31,19
National Cancer Institute,Substance Abuse,Comparative Effectiveness Research,6,8,6
National Cancer Institute,Substance Abuse,Complementary and Alternative Medicine,9,12,10
National Cancer Institute,Substance Abuse,Contraception/Reproduction,5,6,6
National Cancer Institute,Substance Abuse,Cost Effectiveness Research,3,3,3
National Cancer Institute,Substance Abuse,Dementia,4,5,5
National Cancer Institute,Substance Abuse,Dental/Oral and Craniofacial Disease,18,33,30
National Cancer Institute,Substance Abuse,Depression,20,23,21
National Cancer Institute,Substance Abuse,Diabetes,15,26,21
National Cancer Institute,Substance Abuse,Diagnostic Radiology,7,7,6
National Cancer Institute,Substance Abuse,Digestive Diseases,27,116,91
National Cancer Institute,Substance Abuse,Eating Disorders,2,2,1
National Cancer Institute,Substance Abuse,Eczema / Atopic Dermatitis,1,1,1
National Cancer Institute,Substance Abuse,Emergency Care,3,3,3
National Cancer Institute,Substance Abuse,Emerging Infectious Diseases,6,9,9
National Cancer Institute,Substance Abuse,Emphysema,1,1,1
National Cancer Institute,Substance Abuse,Estrogen,6,11,11
National Cancer Institute,Substance Abuse,Foodborne Illness,1,5,5
National Cancer Institute,Substance Abuse,Genetic Testing,5,6,5
National Cancer Institute,Substance Abuse,Genetics,30,164,142
National Cancer Institute,Substance Abuse,HIV/AIDS,15,20,17
National Cancer Institute,Substance Abuse,HPV and/or Cervical Cancer Vaccines,1,1,1
National Cancer Institute,Substance Abuse,Health Effects of Indoor Air Pollution,5,5,5
National Cancer Institute,Substance Abuse,Health Services,53,78,69
National Cancer Institute,Substance Abuse,Heart Disease,13,21,19
National Cancer Institute,Substance Abuse,Heart Disease - Coronary Heart Disease,4,5,5
National Cancer Institute,Substance Abuse,Hematology,7,12,11
National Cancer Institute,Substance Abuse,Hepatitis,5,6,4
National Cancer Institute,Substance Abuse,Hepatitis - C,1,1,1
National Cancer Institute,Substance Abuse,Human Genome,12,38,33
National Cancer Institute,Substance Abuse,Hypertension,5,6,6
National Cancer Institute,Substance Abuse,Immunization,2,2,2
National Cancer Institute,Substance Abuse,Infant Mortality/ (LBW),1,1,1
National Cancer Institute,Substance Abuse,Infectious Diseases,12,16,14
National Cancer Institute,Substance Abuse,Infertility,1,1,1
National Cancer Institute,Substance Abuse,Inflammatory Bowel Disease,2,2,1
National Cancer Institute,Substance Abuse,Injury (total) Accidents/Adverse Effects,9,13,13
National Cancer Institute,Substance Abuse,Intellectual and Developmental Disabilities (IDD),1,1,1
National Cancer Institute,Substance Abuse,Kidney Disease,6,15,15
National Cancer Institute,Substance Abuse,Liver Disease,3,4,4
National Cancer Institute,Substance Abuse,Lung,49,118,99
National Cancer Institute,Substance Abuse,Lung Cancer,9,16,16
National Cancer Institute,Substance Abuse,Lymphoma,2,8,8
National Cancer Institute,Substance Abuse,Mental Health,44,92,89
National Cancer Institute,Substance Abuse,Mind and Body,22,31,29
National Cancer Institute,Substance Abuse,Networking and Information Technology R&D,3,3,3
National Cancer Institute,Substance Abuse,Neurodegenerative,4,9,9
National Cancer Institute,Substance Abuse,Neurosciences,20,45,43
National Cancer Institute,Substance Abuse,Nutrition,48,183,155
National Cancer Institute,Substance Abuse,Obesity,35,55,46
National Cancer Institute,Substance Abuse,Orphan Drug,2,2,2
National Cancer Institute,Substance Abuse,Osteoporosis,1,1,1
National Cancer Institute,Substance Abuse,Ovarian Cancer,5,6,6
National Cancer Institute,Substance Abuse,Pain Conditions - Chronic,10,26,26
National Cancer Institute,Substance Abuse,Pain Research,7,23,23
National Cancer Institute,Substance Abuse,Pancreatic Cancer,3,5,5
National Cancer Institute,Substance Abuse,Parkinson's Disease,3,4,3
National Cancer Institute,Substance Abuse,Patient Safety,8,10,10
National Cancer Institute,Substance Abuse,Pediatric,51,77,68
National Cancer Institute,Substance Abuse,Pediatric AIDS,3,3,3
National Cancer Institute,Substance Abuse,Pediatric Cancer,2,2,2
National Cancer Institute,Substance Abuse,Pediatric Research Initiative,10,11,11
National Cancer Institute,Substance Abuse,Perinatal - Birth - Preterm (LBW),1,1,1
National Cancer Institute,Substance Abuse,Perinatal Period - Conditions Originating in Perinatal Period,5,5,5
National Cancer Institute,Substance Abuse,Peripheral Neuropathy,2,2,2
National Cancer Institute,Substance Abuse,Physical Rehabilitation,3,3,3
National Cancer Institute,Substance Abuse,Post-Traumatic Stress Disorder (PTSD),2,5,5
National Cancer Institute,Substance Abuse,Prevention,108,351,313
National Cancer Institute,Substance Abuse,Prostate Cancer,10,13,10
National Cancer Institute,Substance Abuse,Rare Diseases,26,81,73
National Cancer Institute,Substance Abuse,Regenerative Medicine,2,3,3
National Cancer Institute,Substance Abuse,Rehabilitation,11,11,11
National Cancer Institute,Substance Abuse,Rural Health,7,13,12
National Cancer Institute,Substance Abuse,Schizophrenia,1,1,1
National Cancer Institute,Substance Abuse,Septicemia,2,2,2
National Cancer Institute,Substance Abuse,Serious Mental Illness,1,1,1
National Cancer Institute,Substance Abuse,Sexual and Gender Minorities (SGM/LGBT*),1,1,1
National Cancer Institute,Substance Abuse,Sexually Transmitted Diseases/Herpes,3,3,3
National Cancer Institute,Substance Abuse,Sleep Research,2,3,3
National Cancer Institute,Substance Abuse,Smoking and Health,103,292,236
National Cancer Institute,Substance Abuse,Stem Cell Research,6,15,15
National Cancer Institute,Substance Abuse,Stem Cell Research - Nonembryonic - Human,1,4,4
National Cancer Institute,Substance Abuse,Stem Cell Research - Nonembryonic - Non-Human,2,2,2
National Cancer Institute,Substance Abuse,Stroke,2,2,2
National Cancer Institute,Substance Abuse,Substance Abuse,170,2469,1877
National Cancer Institute,Substance Abuse,Sudden Infant Death Syndrome,1,1,1
National Cancer Institute,Substance Abuse,Suicide,4,6,6
National Cancer Institute,Substance Abuse,Suicide Prevention,1,1,1
National Cancer Institute,Substance Abuse,Teenage Pregnancy,1,1,1
National Cancer Institute,Substance Abuse,Tobacco,70,158,123
National Cancer Institute,Substance Abuse,Transplantation,1,3,3
National Cancer Institute,Substance Abuse,Urologic Diseases,10,12,10
National Cancer Institute,Substance Abuse,Uterine Cancer,2,3,3
National Cancer Institute,Substance Abuse,Vaccine Related,7,7,7
National Cancer Institute,Substance Abuse,Violence Research,8,10,10
National Cancer Institute,Substance Abuse,Youth Violence,3,5,5
National Cancer Institute,Substance Abuse Prevention,,5,29,29
National Cancer Institute,Substance Abuse Prevention,Basic Behavioral and Social Science,1,1,1
National Cancer Institute,Substance Abuse Prevention,Behavioral and Social Science,4,6,5
National Cancer Institute,Substance Abuse Prevention,Brain Disorders,2,3,3
National Cancer Institute,Substance Abuse Prevention,Cancer,2,4,4
National Cancer Institute,Substance Abuse Prevention,Clinical Research,4,9,9
National Cancer Institute,Substance Abuse Prevention,Clinical Trials and Supportive Activities,2,3,3
National Cancer Institute,Substance Abuse Prevention,Comparative Effectiveness Research,1,2,2
National Cancer Institute,Substance Abuse Prevention,Depression,2,2,1
National Cancer Institute,Substance Abuse Prevention,Diabetes,1,1,1
National Cancer Institute,Substance Abuse Prevention,Drug Abuse (NIDA Only),3,3,2
National Cancer Institute,Substance Abuse Prevention,Genetic Testing,1,1,1
National Cancer Institute,Substance Abuse Prevention,Genetics,1,2,2
National Cancer Institute,Substance Abuse Prevention,Health Services,1,1,1
National Cancer Institute,Substance Abuse Prevention,Lung,1,1,1
National Cancer Institute,Substance Abuse Prevention,Mental Health,5,10,8
National Cancer Institute,Substance Abuse Prevention,Mind and Body,2,2,2
National Cancer Institute,Substance Abuse Prevention,Nutrition,2,3,2
National Cancer Institute,Substance Abuse Prevention,Obesity,3,3,2
National Cancer Institute,Substance Abuse Prevention,Pediatric,3,3,2
National Cancer Institute,Substance Abuse Prevention,Pediatric Research Initiative,1,1,1
National Cancer Institute,Substance Abuse Prevention,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
National Cancer Institute,Substance Abuse Prevention,Prevention,5,9,8
National Cancer Institute,Substance Abuse Prevention,Rare Diseases,1,1,1
National Cancer Institute,Substance Abuse Prevention,Smoking and Health,4,18,15
National Cancer Institute,Substance Abuse Prevention,Substance Abuse,3,3,3
National Cancer Institute,Substance Abuse Prevention,Tobacco,4,11,11
National Cancer Institute,Sudden Infant Death Syndrome,,1,1,0
National Cancer Institute,Tobacco,,326,3298,2523
National Cancer Institute,Tobacco,Acquired Cognitive Impairment,1,1,1
National Cancer Institute,Tobacco,Acute Respiratory Distress Syndrome,2,2,2
National Cancer Institute,Tobacco,Adolescent Sexual Activity,6,8,8
National Cancer Institute,Tobacco,Aging,70,136,124
National Cancer Institute,Tobacco,"Alcoholism, Alcohol Use and Health",33,48,39
National Cancer Institute,Tobacco,Alzheimer's Disease,3,3,3
National Cancer Institute,Tobacco,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Cancer Institute,Tobacco,American Indians / Alaska Natives,4,8,8
National Cancer Institute,Tobacco,Antimicrobial Resistance,2,2,2
National Cancer Institute,Tobacco,Anxiety Disorders,2,3,3
National Cancer Institute,Tobacco,Arctic,1,2,2
National Cancer Institute,Tobacco,Arthritis,4,9,7
National Cancer Institute,Tobacco,Assistive Technology,1,1,1
National Cancer Institute,Tobacco,Asthma,7,8,8
National Cancer Institute,Tobacco,Atherosclerosis,4,6,4
National Cancer Institute,Tobacco,Attention Deficit Disorder (ADD),3,3,3
National Cancer Institute,Tobacco,Autoimmune Disease,9,18,14
National Cancer Institute,Tobacco,Basic Behavioral and Social Science,38,64,61
National Cancer Institute,Tobacco,Behavioral and Social Science,120,261,232
National Cancer Institute,Tobacco,Biodefense,4,7,6
National Cancer Institute,Tobacco,Bioengineering,20,60,54
National Cancer Institute,Tobacco,Biotechnology,50,108,88
National Cancer Institute,Tobacco,Brain Cancer,3,3,3
National Cancer Institute,Tobacco,Brain Disorders,48,104,96
National Cancer Institute,Tobacco,Breast Cancer,46,94,81
National Cancer Institute,Tobacco,Cancer,168,1162,958
National Cancer Institute,Tobacco,Cannabinoid Research,4,5,4
National Cancer Institute,Tobacco,Cardiovascular,26,35,30
National Cancer Institute,Tobacco,Cervical Cancer,6,7,7
National Cancer Institute,Tobacco,Child Abuse and Neglect Research,1,1,1
National Cancer Institute,Tobacco,Childhood Leukemia,2,2,2
National Cancer Institute,Tobacco,Chronic Fatigue Syndrome (ME/CFS),1,1,1
National Cancer Institute,Tobacco,Chronic Liver Disease and Cirrhosis,12,17,15
National Cancer Institute,Tobacco,Chronic Obstructive Pulmonary Disease,2,9,5
National Cancer Institute,Tobacco,Climate-Related Exposures and Conditions,7,10,10
National Cancer Institute,Tobacco,Clinical Research,182,589,508
National Cancer Institute,Tobacco,Clinical Trials and Supportive Activities,52,83,76
National Cancer Institute,Tobacco,Colo-Rectal Cancer,22,51,42
National Cancer Institute,Tobacco,Comparative Effectiveness Research,18,23,20
National Cancer Institute,Tobacco,Complementary and Alternative Medicine,19,28,27
National Cancer Institute,Tobacco,Contraception/Reproduction,10,13,13
National Cancer Institute,Tobacco,Cost Effectiveness Research,3,3,3
National Cancer Institute,Tobacco,Dementia,4,5,5
National Cancer Institute,Tobacco,Dental/Oral and Craniofacial Disease,21,62,59
National Cancer Institute,Tobacco,Depression,23,26,24
National Cancer Institute,Tobacco,Diabetes,23,39,36
National Cancer Institute,Tobacco,Diagnostic Radiology,16,35,32
National Cancer Institute,Tobacco,Digestive Diseases,68,199,164
National Cancer Institute,Tobacco,Digestive Diseases - (Gallbladder),1,1,1
National Cancer Institute,Tobacco,Drug Abuse (NIDA Only),23,47,43
National Cancer Institute,Tobacco,Emergency Care,3,4,4
National Cancer Institute,Tobacco,Emerging Infectious Diseases,15,20,19
National Cancer Institute,Tobacco,Emphysema,3,6,5
National Cancer Institute,Tobacco,Estrogen,16,23,19
National Cancer Institute,Tobacco,Eye Disease And Disorders Of Vision,3,3,3
National Cancer Institute,Tobacco,Fibromyalgia,1,1,1
National Cancer Institute,Tobacco,Foodborne Illness,2,6,6
National Cancer Institute,Tobacco,Genetic Testing,20,27,19
National Cancer Institute,Tobacco,Genetics,98,637,475
National Cancer Institute,Tobacco,HIV/AIDS,22,27,25
National Cancer Institute,Tobacco,HPV and/or Cervical Cancer Vaccines,2,2,2
National Cancer Institute,Tobacco,Health Services,65,131,123
National Cancer Institute,Tobacco,Heart Disease,17,25,23
National Cancer Institute,Tobacco,Heart Disease - Coronary Heart Disease,8,9,9
National Cancer Institute,Tobacco,Hematology,12,19,14
National Cancer Institute,Tobacco,Hepatitis,5,6,5
National Cancer Institute,Tobacco,Hepatitis - C,2,2,2
National Cancer Institute,Tobacco,Hodgkin's Disease,1,1,1
National Cancer Institute,Tobacco,Human Genome,37,120,84
National Cancer Institute,Tobacco,Hypertension,13,14,14
National Cancer Institute,Tobacco,Immunization,3,5,5
National Cancer Institute,Tobacco,Infant Mortality/ (LBW),1,1,1
National Cancer Institute,Tobacco,Infectious Diseases,29,35,33
