funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Cancer Institute,Stem Cell Research - Nonembryonic - Non-Human,Vaccine Related,4,5,5
National Cancer Institute,Stroke,,2,50,50
National Cancer Institute,Stroke,Antimicrobial Resistance,1,10,10
National Cancer Institute,Stroke,Bioengineering,1,1,1
National Cancer Institute,Stroke,Biotechnology,2,3,3
National Cancer Institute,Stroke,Brain Disorders,1,1,1
National Cancer Institute,Stroke,Cancer,2,8,8
National Cancer Institute,Stroke,Cardiovascular,1,2,2
National Cancer Institute,Stroke,Emerging Infectious Diseases,1,3,3
National Cancer Institute,Stroke,Genetics,2,4,4
National Cancer Institute,Stroke,Infectious Diseases,1,8,8
National Cancer Institute,Stroke,Neurosciences,1,1,1
National Cancer Institute,Stroke,Pneumonia,1,1,1
National Cancer Institute,Stroke,Prevention,1,1,1
National Cancer Institute,Stroke,Rare Diseases,1,3,3
National Cancer Institute,Stroke,Stroke,1,2,2
National Cancer Institute,Stroke,Vaccine Related,1,2,2
National Cancer Institute,Substance Abuse,,2,42,42
National Cancer Institute,Substance Abuse,Arthritis,1,1,1
National Cancer Institute,Substance Abuse,Asthma,1,1,1
National Cancer Institute,Substance Abuse,Bioengineering,1,1,1
National Cancer Institute,Substance Abuse,Brain Disorders,1,2,2
National Cancer Institute,Substance Abuse,Breast Cancer,1,1,1
National Cancer Institute,Substance Abuse,Cancer,2,16,16
National Cancer Institute,Substance Abuse,Clinical Research,2,2,2
National Cancer Institute,Substance Abuse,Digestive Diseases,1,2,2
National Cancer Institute,Substance Abuse,Genetics,1,4,4
National Cancer Institute,Substance Abuse,Heart Disease - Coronary Heart Disease,1,1,1
National Cancer Institute,Substance Abuse,Hematology,1,1,1
National Cancer Institute,Substance Abuse,Injury (total) Accidents/Adverse Effects,1,1,1
National Cancer Institute,Substance Abuse,Liver Disease,1,1,1
National Cancer Institute,Substance Abuse,Lung,1,1,1
National Cancer Institute,Substance Abuse,Neurodegenerative,1,1,1
National Cancer Institute,Substance Abuse,Neurosciences,1,4,4
National Cancer Institute,Substance Abuse,Prevention,1,2,2
National Cancer Institute,Substance Abuse,Rare Diseases,1,4,4
National Cancer Institute,Substance Abuse,Stem Cell Research,1,1,1
National Cancer Institute,Substance Abuse,Urologic Diseases,1,1,1
National Cancer Institute,Tobacco,,13,82,71
National Cancer Institute,Tobacco,Aging,2,2,2
National Cancer Institute,Tobacco,Anthrax,1,1,1
National Cancer Institute,Tobacco,Arthritis,1,1,1
National Cancer Institute,Tobacco,Assistive Technology,1,1,1
National Cancer Institute,Tobacco,Asthma,1,1,1
National Cancer Institute,Tobacco,Autoimmune Disease,2,2,2
National Cancer Institute,Tobacco,Biodefense,1,1,1
National Cancer Institute,Tobacco,Bioengineering,1,1,1
National Cancer Institute,Tobacco,Biotechnology,1,3,3
National Cancer Institute,Tobacco,Breast Cancer,1,1,1
National Cancer Institute,Tobacco,Cancer,5,22,21
National Cancer Institute,Tobacco,Cardiovascular,2,3,3
National Cancer Institute,Tobacco,Clinical Research,3,9,9
National Cancer Institute,Tobacco,Clinical Trials and Supportive Activities,4,6,6
National Cancer Institute,Tobacco,Comparative Effectiveness Research,2,2,2
National Cancer Institute,Tobacco,Cost Effectiveness Research,1,1,1
National Cancer Institute,Tobacco,Diagnostic Radiology,1,2,2
National Cancer Institute,Tobacco,Digestive Diseases,2,5,5
National Cancer Institute,Tobacco,Drug Abuse (NIDA Only),1,1,1
National Cancer Institute,Tobacco,Emerging Infectious Diseases,1,3,3
National Cancer Institute,Tobacco,Eye Disease And Disorders Of Vision,1,1,1
National Cancer Institute,Tobacco,Genetics,5,10,9
National Cancer Institute,Tobacco,Health Services,1,1,1
National Cancer Institute,Tobacco,Heart Disease,1,1,1
National Cancer Institute,Tobacco,Heart Disease - Coronary Heart Disease,1,1,1
National Cancer Institute,Tobacco,Hematology,2,3,3
National Cancer Institute,Tobacco,Human Genome,1,1,1
National Cancer Institute,Tobacco,Immunization,2,6,6
National Cancer Institute,Tobacco,Infectious Diseases,1,5,5
National Cancer Institute,Tobacco,Kidney Disease,1,1,1
National Cancer Institute,Tobacco,Lung,3,11,11
National Cancer Institute,Tobacco,Lung Cancer,3,14,11
National Cancer Institute,Tobacco,Mental Health,1,1,1
National Cancer Institute,Tobacco,Organ Transplantation,1,2,2
National Cancer Institute,Tobacco,Pain Conditions - Chronic,1,2,2
National Cancer Institute,Tobacco,Patient Safety,1,6,6
National Cancer Institute,Tobacco,Pediatric Research Initiative,1,1,1
National Cancer Institute,Tobacco,Prevention,3,9,9
National Cancer Institute,Tobacco,Rare Diseases,1,3,3
National Cancer Institute,Tobacco,Stroke,1,1,1
National Cancer Institute,Tobacco,Substance Abuse,1,1,1
National Cancer Institute,Tobacco,Tobacco,8,102,96
National Cancer Institute,Tobacco,Transplantation,2,2,2
National Cancer Institute,Tobacco,Vaccine Related,1,5,5
National Cancer Institute,Tobacco,Vaccine related (AIDS),1,1,1
National Cancer Institute,Transplantation,,1,31,31
National Cancer Institute,Transplantation,Biotechnology,1,1,1
National Cancer Institute,Transplantation,Cancer,1,1,1
National Cancer Institute,Transplantation,Clinical Research,1,4,4
National Cancer Institute,Transplantation,Clinical Trials and Supportive Activities,1,1,1
National Cancer Institute,Transplantation,Genetics,1,1,1
National Cancer Institute,Transplantation,HIV/AIDS,1,1,1
National Cancer Institute,Transplantation,Prevention,1,1,1
National Cancer Institute,Transplantation,Rare Diseases,1,1,1
National Cancer Institute,Transplantation,Stem Cell Research,1,2,2
National Cancer Institute,Transplantation,Stem Cell Research - Nonembryonic - Human,1,1,1
National Cancer Institute,Transplantation,Transplantation,1,20,20
National Cancer Institute,Transplantation,Vaccine Related,1,1,1
National Cancer Institute,Urologic Diseases,,34,258,241
National Cancer Institute,Urologic Diseases,Aging,1,2,2
National Cancer Institute,Urologic Diseases,"Alcoholism, Alcohol Use and Health",1,1,1
National Cancer Institute,Urologic Diseases,Antimicrobial Resistance,1,1,1
National Cancer Institute,Urologic Diseases,Assistive Technology,1,1,1
National Cancer Institute,Urologic Diseases,Autoimmune Disease,1,1,1
National Cancer Institute,Urologic Diseases,Behavioral and Social Science,1,1,1
National Cancer Institute,Urologic Diseases,Bioengineering,7,10,10
National Cancer Institute,Urologic Diseases,Biotechnology,19,24,24
National Cancer Institute,Urologic Diseases,Brain Disorders,6,6,6
National Cancer Institute,Urologic Diseases,Breast Cancer,12,18,17
National Cancer Institute,Urologic Diseases,Cancer,21,92,87
National Cancer Institute,Urologic Diseases,Cardiovascular,3,4,3
National Cancer Institute,Urologic Diseases,Clinical Research,10,24,20
National Cancer Institute,Urologic Diseases,Clinical Trials and Supportive Activities,4,5,4
National Cancer Institute,Urologic Diseases,Colo-Rectal Cancer,1,2,2
National Cancer Institute,Urologic Diseases,Complementary and Alternative Medicine,3,7,7
National Cancer Institute,Urologic Diseases,Contraception/Reproduction,2,4,4
National Cancer Institute,Urologic Diseases,Dental/Oral and Craniofacial Disease,3,4,3
National Cancer Institute,Urologic Diseases,Depression,1,1,1
National Cancer Institute,Urologic Diseases,Diabetes,1,1,1
National Cancer Institute,Urologic Diseases,Diagnostic Radiology,3,6,6
National Cancer Institute,Urologic Diseases,Digestive Diseases,5,9,8
National Cancer Institute,Urologic Diseases,Estrogen,3,6,6
National Cancer Institute,Urologic Diseases,Genetic Testing,1,1,1
National Cancer Institute,Urologic Diseases,Genetics,13,22,21
National Cancer Institute,Urologic Diseases,HIV/AIDS,1,1,1
National Cancer Institute,Urologic Diseases,Health Services,1,1,1
National Cancer Institute,Urologic Diseases,Heart Disease,1,1,1
National Cancer Institute,Urologic Diseases,Hematology,7,8,7
National Cancer Institute,Urologic Diseases,Human Genome,5,5,4
National Cancer Institute,Urologic Diseases,Immunization,1,1,1
National Cancer Institute,Urologic Diseases,Infectious Diseases,5,7,6
National Cancer Institute,Urologic Diseases,Inflammatory Bowel Disease,1,2,2
National Cancer Institute,Urologic Diseases,Kidney Disease,2,2,2
National Cancer Institute,Urologic Diseases,Liver Cancer,3,3,3
National Cancer Institute,Urologic Diseases,Liver Disease,2,4,4
National Cancer Institute,Urologic Diseases,Lung,7,7,7
National Cancer Institute,Urologic Diseases,Lupus,1,1,1
National Cancer Institute,Urologic Diseases,Lymphoma,1,1,1
National Cancer Institute,Urologic Diseases,Mental Health,2,2,1
National Cancer Institute,Urologic Diseases,Nanotechnology,3,3,3
National Cancer Institute,Urologic Diseases,Neurodegenerative,2,4,4
National Cancer Institute,Urologic Diseases,Neurosciences,4,19,19
National Cancer Institute,Urologic Diseases,Nutrition,5,14,13
National Cancer Institute,Urologic Diseases,Orphan Drug,4,5,5
National Cancer Institute,Urologic Diseases,Osteoporosis,2,2,2
National Cancer Institute,Urologic Diseases,Ovarian Cancer,1,1,1
National Cancer Institute,Urologic Diseases,Pain Research,1,1,1
National Cancer Institute,Urologic Diseases,Pancreatic Cancer,1,1,1
National Cancer Institute,Urologic Diseases,Pediatric,1,1,1
National Cancer Institute,Urologic Diseases,Pediatric Cancer,1,1,1
National Cancer Institute,Urologic Diseases,Prevention,12,20,18
National Cancer Institute,Urologic Diseases,Rare Diseases,7,18,18
National Cancer Institute,Urologic Diseases,Regenerative Medicine,1,1,1
National Cancer Institute,Urologic Diseases,Spinal Cord Injury,1,1,1
National Cancer Institute,Urologic Diseases,Stem Cell Research,4,5,4
National Cancer Institute,Urologic Diseases,Stem Cell Research - Nonembryonic - Non-Human,3,5,5
National Cancer Institute,Urologic Diseases,Substance Abuse,1,1,1
National Cancer Institute,Urologic Diseases,Transplantation,3,3,3
National Cancer Institute,Urologic Diseases,Urologic Diseases,26,192,175
National Cancer Institute,Urologic Diseases,Vaccine Related,3,4,4
National Cancer Institute,Uterine Cancer,,3,95,95
National Cancer Institute,Uterine Cancer,Aging,1,1,1
National Cancer Institute,Uterine Cancer,Antimicrobial Resistance,1,1,1
National Cancer Institute,Uterine Cancer,Behavioral and Social Science,1,1,1
National Cancer Institute,Uterine Cancer,Breast Cancer,2,3,3
National Cancer Institute,Uterine Cancer,Cancer,2,34,34
National Cancer Institute,Uterine Cancer,Cardiovascular,1,1,1
National Cancer Institute,Uterine Cancer,Cervical Cancer,1,1,1
National Cancer Institute,Uterine Cancer,Clinical Research,3,20,20
National Cancer Institute,Uterine Cancer,Clinical Trials and Supportive Activities,1,2,2
National Cancer Institute,Uterine Cancer,Contraception/Reproduction,2,2,2
National Cancer Institute,Uterine Cancer,Diabetes,1,1,1
National Cancer Institute,Uterine Cancer,Emerging Infectious Diseases,1,2,2
National Cancer Institute,Uterine Cancer,Genetics,3,5,5
National Cancer Institute,Uterine Cancer,Hepatitis,1,2,2
National Cancer Institute,Uterine Cancer,Human Genome,2,4,3
National Cancer Institute,Uterine Cancer,Infectious Diseases,1,3,3
National Cancer Institute,Uterine Cancer,Nutrition,1,2,2
National Cancer Institute,Uterine Cancer,Organ Transplantation,1,1,1
National Cancer Institute,Uterine Cancer,Ovarian Cancer,1,1,1
National Cancer Institute,Uterine Cancer,Patient Safety,2,4,4
National Cancer Institute,Uterine Cancer,Prevention,3,7,7
National Cancer Institute,Uterine Cancer,Rare Diseases,1,4,4
National Cancer Institute,Uterine Cancer,Uterine Cancer,3,26,25
National Cancer Institute,Uterine Cancer,Vaccine Related,1,1,1
National Cancer Institute,Vaccine Related,,30,283,268
National Cancer Institute,Vaccine Related,Acquired Cognitive Impairment,1,1,1
National Cancer Institute,Vaccine Related,Acute Respiratory Distress Syndrome,1,1,1
National Cancer Institute,Vaccine Related,Aging,3,3,3
National Cancer Institute,Vaccine Related,Antimicrobial Resistance,1,1,1
National Cancer Institute,Vaccine Related,Asthma,1,2,2
National Cancer Institute,Vaccine Related,Atherosclerosis,1,1,1
National Cancer Institute,Vaccine Related,Autoimmune Disease,2,3,3
National Cancer Institute,Vaccine Related,Behavioral and Social Science,1,1,1
National Cancer Institute,Vaccine Related,Bioengineering,3,13,13
National Cancer Institute,Vaccine Related,Biotechnology,10,15,14
National Cancer Institute,Vaccine Related,Brain Cancer,1,1,1
National Cancer Institute,Vaccine Related,Brain Disorders,4,8,8
National Cancer Institute,Vaccine Related,Breast Cancer,2,4,4
National Cancer Institute,Vaccine Related,Cancer,17,88,87
National Cancer Institute,Vaccine Related,Cardiovascular,3,4,4
National Cancer Institute,Vaccine Related,Cervical Cancer,4,10,10
National Cancer Institute,Vaccine Related,Climate-Related Exposures and Conditions,1,1,1
National Cancer Institute,Vaccine Related,Clinical Research,13,42,42
National Cancer Institute,Vaccine Related,Clinical Trials and Supportive Activities,3,6,6
National Cancer Institute,Vaccine Related,Colo-Rectal Cancer,1,1,1
National Cancer Institute,Vaccine Related,Complementary and Alternative Medicine,1,1,1
National Cancer Institute,Vaccine Related,Contraception/Reproduction,2,5,5
National Cancer Institute,Vaccine Related,Dental/Oral and Craniofacial Disease,3,5,5
National Cancer Institute,Vaccine Related,Diabetes,1,1,1
National Cancer Institute,Vaccine Related,Diagnostic Radiology,2,3,3
National Cancer Institute,Vaccine Related,Digestive Diseases,7,10,10
National Cancer Institute,Vaccine Related,Emerging Infectious Diseases,4,4,4
National Cancer Institute,Vaccine Related,Estrogen,1,1,1
National Cancer Institute,Vaccine Related,Eye Disease And Disorders Of Vision,1,1,1
National Cancer Institute,Vaccine Related,Genetic Testing,1,1,1
National Cancer Institute,Vaccine Related,Genetics,17,45,43
National Cancer Institute,Vaccine Related,HIV/AIDS,6,16,13
National Cancer Institute,Vaccine Related,Health Services,2,2,2
National Cancer Institute,Vaccine Related,Heart Disease,3,3,3
National Cancer Institute,Vaccine Related,Heart Disease - Coronary Heart Disease,1,1,1
National Cancer Institute,Vaccine Related,Hematology,5,11,11
National Cancer Institute,Vaccine Related,Hepatitis,1,1,1
National Cancer Institute,Vaccine Related,Human Genome,2,3,3
National Cancer Institute,Vaccine Related,Immunization,2,2,2
National Cancer Institute,Vaccine Related,Infectious Diseases,7,24,24
National Cancer Institute,Vaccine Related,Injury (total) Accidents/Adverse Effects,2,4,4
National Cancer Institute,Vaccine Related,Injury - Trauma - (Head and Spine),1,1,1
National Cancer Institute,Vaccine Related,Injury - Traumatic brain injury,1,1,1
National Cancer Institute,Vaccine Related,Kidney Disease,2,2,2
National Cancer Institute,Vaccine Related,Liver Disease,1,1,1
National Cancer Institute,Vaccine Related,Lung,6,16,16
National Cancer Institute,Vaccine Related,Lung Cancer,2,3,3
National Cancer Institute,Vaccine Related,Lymphoma,1,2,2
National Cancer Institute,Vaccine Related,Mind and Body,1,1,1
National Cancer Institute,Vaccine Related,Nanotechnology,1,5,5
National Cancer Institute,Vaccine Related,Neurodegenerative,3,3,3
National Cancer Institute,Vaccine Related,Neurosciences,4,13,13
National Cancer Institute,Vaccine Related,Nutrition,4,4,4
National Cancer Institute,Vaccine Related,Organ Transplantation,1,1,1
National Cancer Institute,Vaccine Related,Orphan Drug,3,3,3
National Cancer Institute,Vaccine Related,Patient Safety,1,1,1
National Cancer Institute,Vaccine Related,Pediatric,2,2,2
National Cancer Institute,Vaccine Related,Perinatal Period - Conditions Originating in Perinatal Period,2,2,2
National Cancer Institute,Vaccine Related,Prevention,9,20,20
National Cancer Institute,Vaccine Related,Rare Diseases,10,15,15
National Cancer Institute,Vaccine Related,Regenerative Medicine,2,3,3
National Cancer Institute,Vaccine Related,Sexually Transmitted Diseases/Herpes,3,9,9
